"Data Source","World Development Indicators",

"Last Updated Date","2022-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Chile","CHL","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","16.7764596","15.85004539","18.19827591","19.17290764","19.19530016","21.76087656","22.26271684","26.14633015","33.07065987","33.91325856","37.57278558","41.19056891","48.23511924","49.36516284","54.91419612","59.15930959","70.87094808","82.46958594","90.39255426","98.17363888","100","108.1725992","108.5976805","114.9155136","131.9830304","134.8887114","140.6585145","150.3974721","148.4480834","143.7858166","144.26697","150.4877568","153.0987911","159.4945873","162.0864106","160.0056406","160.5594203","157.5374515","167.1072601","163.0071248","167.8757744","",
"Chile","CHL","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","0.0400962309542903","","0.0586739683160571","0.109872861403233","","0.0165700082850041","0.267594679743215","0.295161794910159","0.0498155478363896","0.0231491688346047","0.0311553254120023","0.152047022327442","0.795851795182387","0.830903790087464","1.09445136178628","0.20723632761587","0.261998332737883","0.694659528339454","0.556221689315215","0.893873292867982","0.589976245180887","0.5493815533371","0.613670427872515","0.332482536270822","0.354741810899728","0.77720207253886","0.668619460010189","1.41259710058879","1.74892661598456","1.48918195226026","0.913191465810665","2.61198920080732","2.91539527622442","2.94683662486398","3.68434297001733","3.99511593201067","3.99240585550127","4.54988656019686","5.37169870378739","5.81706550098697","6.70777139398007","7.7167051042751","8.21636808200499","10.1043886296526","11.7105459439992","11.3826944263169","13.185312423975","14.619947801538","14.7725771896891","16.2001604671402","18.6953196881823","18.7141420190724","19.7999160331175","21.9050385781747","23.024834972133","26.5100470748818","27.2516096293027","27.3001491716108","26.4814454447605","26.5642482662395","30.8113649694908","",
"Chile","CHL","Tariff rate, most favored nation, simple mean, primary products (%)","TM.TAX.TCOM.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","11","11","11","11","11","10","9","8","7","6","6.06","6.06","5.98","5.98","6.04","6.02","6.03","6","6","6","","6","6","6","6","6","6","",
"Chile","CHL","Tariff rate, most favored nation, simple mean, manufactured products (%)","TM.TAX.MANF.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.96","10.96","10.96","10.96","10.96","10.96","10.96","9.97","9","8","6.98","5.94","5.98","5.98","5.98","5.98","5.98","5.98","5.98","5.98","5.98","5.98","","5.98","5.98","5.98","5.98","5.98","5.98","",
"Chile","CHL","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3713000","3657000","3584000","3963000","4397000","4457000","4601000","5487000","6712000","7621000","6603000","5431000","","",
"Chile","CHL","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.9789376303027","50.0279630877607","50.0752103217039","50.1215089724278","50.1682355921742","50.2161662906955","50.2657205713457","50.3162501311467","50.366279921397","50.4141064012108","50.458401162654","50.4988274833557","50.53588916904","50.5701683848754","50.6024996349054","50.6336200507727","50.6632966671736","50.6913122917368","50.7183182863633","50.7448726449876","50.7713223607298","50.7979955137359","50.8242783556991","50.8486553736557","50.8688219052326","50.8833800893807","50.8922223205148","50.8959997127245","50.8952644642097","50.8910342009554","50.8841422694154","50.8747556085454","50.8631820043094","50.850731885859","50.8388613408143","50.8286080725052","50.8203296729286","50.8138080120101","50.8088805945037","50.804986492931","50.8017676561935","50.7992337255622","50.7974509470007","50.7961532775899","50.7950685146374","50.7939428944949","50.7925001958176","50.790616520634","50.7887328748574","50.7874366405104","50.786896738825","50.7876423151447","50.7891187762275","50.7895023939603","50.7864223424231","50.7784252257009","50.7648824717701","50.746953171379","50.7270318390045","50.7083329046195","50.6927916513154","",
"Chile","CHL","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","3.75207641961935","3.81489896626982","3.86825509381558","3.91406765963188","3.9550625276444","3.99261548401206","4.04035073688572","4.08427963847018","4.12581471129795","4.16594288060481","4.20560527945339","4.27089067214659","4.33298817835967","4.39269931342125","4.45093480571778","4.50830966285248","4.59507860923959","4.67939523449115","4.76034038631403","4.83593023717629","4.90599813579549","4.99325937613268","5.07717573813357","5.1602205583492","5.2447749590479","5.33291518577271","5.43931887830961","5.54183510080421","5.65006614409356","5.77727989139549","5.92977292085809","6.09760850811448","6.2857097458793","6.48286901547135","6.67328328982645","6.84960140787071","7.02465900295941","7.18949129662618","7.34691291399039","7.49986809824043","7.65083426251501","7.81019705128469","7.96138381752223","8.11150301596527","8.26773273582575","8.43398956207674","8.6002791646876","8.77376824653309","8.95718751769335","9.15242198563962","9.36204911157404","9.56709739174272","9.78517842201653","10.0233121723709","10.291577338514","10.596397098994","10.8783711500226","11.1918942478844","11.5298016568816","11.8815401277688","12.2426574192226","",
"Chile","CHL","Population ages 40-44, male (% of male population)","SP.POP.4044.MA.5Y","4.7246120956972","4.73833496402046","4.76109574695327","4.80227520717624","4.87551881378117","4.98392200333782","5.11262596650383","5.27828667123734","5.44523392023777","5.56217292474239","5.60120956003038","5.57765807807409","5.48959289816321","5.36288071392353","5.23572628760797","5.13032985022107","5.04338725870006","4.97423075680511","4.92410969076074","4.89248510535746","4.87884666184597","4.88317628267784","4.91180145561537","4.95955864764938","5.01854441703427","5.08373196800646","5.16267356384427","5.24339025073057","5.33393249308311","5.44680892203534","5.5868135023287","5.74615846531385","5.93160376308948","6.12544834401422","6.30279666248201","6.45018413238582","6.56795026609213","6.65988613435684","6.73527589825666","6.80936736779196","6.89044290897191","6.98083296852023","7.07235629406835","7.15846884526104","7.22763610263553","7.27202172582139","7.2879342078253","7.28302359974479","7.2618829861655","7.23142037351067","7.19660507364474","7.14793316348807","7.0981107969641","7.05108159705277","7.01324191425365","6.98902179811867","6.96397136591049","6.96305873465965","6.98022282480547","7.00547883089443","7.03418505360203","",
"Chile","CHL","Population ages 15-19, male (% of male population)","SP.POP.1519.MA.5Y","9.71270635933717","9.71946558446879","9.73350642427634","9.76852534275975","9.84696386740387","9.97783200543597","10.1207947183972","10.3187743213369","10.5402997568165","10.7401473309234","10.8928077353741","10.9794847819713","11.0196044454912","11.0304882506852","11.0404443850882","11.064076771262","11.0717025984872","11.0866232023822","11.0979341535578","11.0880575163738","11.0466513507287","10.9571918367118","10.8468140751966","10.7188206912105","10.5784317872322","10.4300902556849","10.2685887400783","10.0954901744119","9.92156238037609","9.76085997535327","9.62036165352391","9.48529596986354","9.37642494632486","9.28477539502349","9.19679791486253","9.10635443048357","9.01381777773379","8.92108411884201","8.83956439146134","8.78678038894047","8.77154911160527","8.79961949404025","8.85134643949934","8.91648117485145","8.97817251333603","9.0228466477246","9.05324589407782","9.06641047107289","9.04879435839707","8.98197186949316","8.85736467102957","8.68182288213504","8.45264496599855","8.18909109580772","7.92109772462237","7.66960247829233","7.46431391043069","7.25548770112117","7.05223951759435","6.866736446418","6.70998525409709","",
"Chile","CHL","Women who were first married by age 15 (% of women ages 20-24)","SP.M15.2024.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","332.087","330.47","328.853","326.571","324.289","322.007","319.725","317.443","312.358","307.273","302.188","297.104","292.019","285.896","279.773","273.65","267.528","261.405","255.317","249.23","243.142","237.055","230.967","223.624","216.281","208.937","201.594","194.251","188.275","182.298","176.322","170.346","164.37","161.433","158.496","155.559","152.623","149.686","147.202","144.719","142.235","139.752","137.269","135.134","133","130.866","128.732","126.598","124.727","122.857","120.986","119.116","117.245","115.015","112.784","110.554","108.323","106.092","107.669","105.835","104.002","",
"Chile","CHL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.23000001907349","4.34999990463257","4.48999977111816","5.86999988555908","4.69999980926514","7.40999984741211","7.1399998664856","7.30999994277954","11.1599998474121","10.4899997711182","10.3900003433228","10.1700000762939","9.77000045776367","10.1599998474121","9.34000015258789","9.02000045776367","8.43000030517578","9.28999996185303","11.3100004196167","8.42000007629395","7.34000015258789","6.65999984741211","6.21000003814697","6.65999984741211","6.51000022888184","6.73999977111816","6.96000003814697","7.23000001907349","7.28999996185303","11.1800003051758","9.12800025939941",
"Chile","CHL","Unemployment with advanced education, male (% of male labor force with advanced education)","SL.UEM.ADVN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.60999989509583","","3.5699999332428","","","4.03999996185303","","","5.34999990463257","5.90999984741211","","5.55999994277954","4.67000007629395","4.67999982833862","4.26000022888184","4.40000009536743","5.03999996185303","5.03999996185303","6.36999988555908","6.73000001907349","6.76000022888184","6.65999984741211","9.59000015258789","",
"Chile","CHL","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5309982299805","53.2179985046387","54.2630004882813","54.818000793457","55.2070007324219","56.0299987792969","56.6300010681152","56.6199989318848","56.75","56.6500015258789","55.9099998474121","55.0099983215332","54.5099983215332","55.0299987792969","55.4000015258789","55.7400016784668","56.8800010681152","57.3499984741211","58.5499992370605","58.3499984741211","58.6500015258789","59.9500007629395","59.689998626709","59.7299995422363","59.9700012207031","59.8499984741211","59.6199989318848","59.8899993896484","59.8400001525879","59.5800018310547","55.2999992370605","54.6349983215332",
"Chile","CHL","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.86","36.58","37.6","38.31","38.91","39.83","40.6","41.78","42.17","42.46","42.42","41.55","41.48","43.08","44.94","46.17","47.04","48.34","51.08","51.75","52.73","54.71","55.18","55.63","56.36","56.58","57.09","57.94","58.88","59.13","","",
"Chile","CHL","Children in employment, study and work, male (% of male children in employment, ages 7-14)","SL.TLF.0714.SW.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8057533238","","","","","","","","","98.8","","","","","","","","","",
"Chile","CHL","Child employment in manufacturing, male (% of male economically active children ages 7-14)","SL.MNF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.2","","","","","","","","","2.53","","","","","","","","","",
"Chile","CHL","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","SL.EMP.VULN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.4099991321564","29.9000008106232","29.5999994277954","29.3600001335144","28.8100004196167","28.5999991893768","27.5599997043609","28.9000004529953","29.3400002717972","29.8700009584426","30.2000005245209","30.4300006628036","30.8500002622604","30.1199998855591","28.7599993944168","26.82000041008","25.3499998450279","24.6999998092651","23.3899991512299","21.6300000548362","20.9099996685982","19.8599998950959","20.199999153614","20.5600000023842","20.5899996161461","21.5200009346008","22.4199995398521","22.6699993014336","22.8299998641014","","",
"Chile","CHL","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6300010681152","","36.3300018310547","","34.5400009155273","","35.2000007629395","34.8400001525879","33.4300003051758","30.1000003814697","28.9599990844727","27.9699993133545","27.2299995422363","27.2000007629395","27.5","27.7099990844727","28.4599990844727","28.9799995422363","30.1599998474121","28.2999992370605","30.5300006866455","31.6900005340576","31.0900001525879","30.4500007629395","30.0900001525879","30.2099990844727","29.1800003051758","28.3199996948242","27.5499992370605","25.4400005340576","19.6700000762939","",
"Chile","CHL","Average transaction cost of sending remittances to a specific country (%)","SI.RMT.COST.IB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4","","","7.9","","4.6","","4.9","","3.4","","3.5","","4.3","","","4","","","1.5","","","1.3","","0.6","","0.4","","0.3","","0.3","","","0.7","",
"Chile","CHL","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.77419174","118.95856424","121.28538077","133.86224288","168.72554715","196.96631125","236.18555823","274.07396921","315.42771004","344.88891576","408.74025066","467.42573893","516.6596576","562.01099044","546.77089572","541.15891061","581.7443604","685.52047515","739.51575018","700.52022884","","",
"Chile","CHL","Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)","SH.UHC.NOP2.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.356134921312332","","","","","","","","","","0.0631891265511513","","","","","0.137526020407677","","","","","0","","","","","",
"Chile","CHL","Prevalence of wasting, weight for height, female (% of children under 5)","SH.STA.WAST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","","0.3","0.2","","","","","","","",
"Chile","CHL","Prevalence of overweight, weight for height (% of children under 5)","SH.STA.OWGH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4","","","","","","","","10.1","10.9","10.7","","11.2","11.9","","12.9","12","12.1","12.1","","11.7","9.8","9.5","","","","","10.1","9.3","","","","","","","",
"Chile","CHL","People with basic handwashing facilities including soap and water, rural (% of rural population)","SH.STA.HYGN.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Risk of catastrophic expenditure for surgical care (% of people at risk)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4","23.2","22.4","17.9","15.8","17.9","12.5","12.3","10.5","9.3","9","8.7","7.4","7.5","7.1","6.8","15","16.6","",
"Chile","CHL","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","94","95","96","95","94","92","91","92","95","92","97","99","89","94","96","97","93","96","98","94","97","96","95","96","94","90","91","92","96","93","93","91","90","90","97","96","93","93","93","95","91","",
"Chile","CHL","People using safely managed drinking water services, urban (% of urban population)","SH.H2O.SMDW.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.94279974","98.05992692","98.17712259","98.29438676","98.41171942","98.52912059","98.57653442","98.59341482","98.61026139","98.62707412","98.64385301","98.66059806","98.67730927","98.69398665","98.71063018","98.72723988","98.74381574","98.76035776","98.76592481","98.76592481","98.76592481","",
"Chile","CHL","Probability of dying among adolescents ages 15-19 years (per 1,000)","SH.DYN.1519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3","3.2","3.1","3.1","3","3","2.9","2.8","2.7","2.6","2.5","2.5","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.3","2.2","2.2","2.2","2.1","2.1","2.1","2.1","2.1","",
"Chile","CHL","Prevalence of anemia among children (% of children ages 6-59 months)","SH.ANM.CHLD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9","20.4","20.1","19.8","19.7","19.5","19.5","19.5","19.5","19.4","19.3","19.3","19.3","19.3","19.3","19.3","19.4","19.5","19.7","20.1","","",
"Chile","CHL","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)","SG.DMK.SRCR.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","6.52116012573242","8.03108024597168","9.86182022094727","","","12.4424295425415","10.3561096191406","9.89581966400146","9.68873023986816","8.72799015045166","10.6949796676636","","","12.383150100708","13.1410703659058","13.8936700820923","15.2452096939087","16.1359996795654","","","","","","24.0047397613525","24.8644199371338","25.3165893554688","26.8386497497559","28.039119720459","29.8490905761719","33.7438697814941","33.8114700317383","","38.9133186340332","42.1960487365723","42.7931213378906","48.2650299072266","48.151481628418","54.1606712341309","57.5376815795898","62.7564697265625","70.3285293579102","75.7565383911133","80.2316589355469","84.2425308227539","87.4552536010742","89.9431381225586","92.585578918457","94.6628112792969","97.8928604125977","100.358123779297","","",
"Chile","CHL","Adolescents out of school, male (% of male lower secondary school age)","SE.SEC.UNER.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.03327989578247","3.96906995773315","4.90746021270752","2.73800992965698","2.43415999412537","2.65804004669189","1.80260002613068","0.965049982070923","2.00089001655579","3.17314004898071","4.67749977111816","4.73499011993408","3.35296010971069","","",
"Chile","CHL","Progression to secondary school, female (%)","SE.SEC.PROG.FE.ZS","","","","","","","","","","","91.67054","90.65974","90.72993","88.73865","88.8015","87.17127","91.2165","","","","","","95.55964","","","","","","","","","","","","","","99.19605","","","","","","","","","","","","","","97.3883","98.13074","98.2866","97.95218","98.06903","98.20181","98.43546","","","","","",
"Chile","CHL","Secondary education, pupils","SE.SEC.ENRL","","","","","","","","","","","590130","689305","764393","823613","848773","848408","863413","903617","933204","967455","969693","979454","982337","1051593","1089719","1133670","1153246","","1196815","1165721","1117511","1386860","1390586","1110657","","","","","1245787","1304679","1391283","","1496937","1557120","1594966","1630099","1633868","1611631","1588836","1528200","1518224","1493033","1443554","1571374","1556372","1546323","1530162","1520724","1522145","1537232","","",
"Chile","CHL","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.66456007957459","2.07327008247375","3.83059000968933","2.65926003456116","3.08525991439819","3.25295996665955","3.70202994346619","3.62927007675171","3.42284989356995","2.80455994606018","1.98306000232697","0.958689987659454","0.0595999993383884","","",
"Chile","CHL","Persistence to last grade of primary, total (% of cohort)","SE.PRM.PRSL.ZS","","","","","","","","","","","77.2830276489258","69.0736465454102","71.4994812011719","70.7427215576172","67.8261871337891","67.0792694091797","72.8468170166016","","","","","","92.9418334960938","","","","","","","","","","","","","","97.9734497070313","","","","","","","","","","","","","","97.9340667724609","98.6675415039063","","99.5310516357422","99.5993118286133","99.4100799560547","99.5453414916992","99.678092956543","99.7367782592773","","","",
"Chile","CHL","Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","","","","","","","","","","","128.11845","149.60038","135.84752","131.42079","128.31768","116.81732","111.58014","115.43398","","","","","","85.54763","","","","","","","","","","","","","","102.87768","98.07277","96.86457","96.89909","","96.251","97.44268","98.29051","99.89143","99.66437","103.18145","100.48559","98.6715","95.63874","93.59092","93.13183","95.80902","97.46012","98.87218","","99.84037","","","","",
"Chile","CHL","Primary school starting age (years)","SE.PRM.AGES","","","","","","","","","","","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",
"Chile","CHL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","90.8001174926758","","","","","","","","","","94.0367126464844","","","","","","","","","","95.6409301757813","","","","","","97.742057800293","97.4008331298828","","96.5307083129883","","96.161750793457","","96.7439575195313","","96.3340225219727","","","","",
"Chile","CHL","Coverage of social safety net programs in 3rd quintile (% of population)","per_sa_allsa.cov_q3_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.0239486394833","","","85.0255935841293","","85.894767846688","","83.6605845210616","","78.9009022919122","","89.34965835","","","","",
"Chile","CHL","Adequacy of social protection and labor programs (% of total welfare of beneficiary households)","per_allsp.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7213380390438","","","17.537999433981","","18.1238074257395","","18.7602748574832","","15.2622235486438","","18.6504900384403","","","","",
"Chile","CHL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","7.5595877551238","14.4220892225144","10.6958314837028","12.0168851529866","12.3432246474975","14.0472953816855","7.88722912140729","1.89528240445662","5.88874018266258","7.03422402062631","9.2429035153759","12.134632383571","17.8620585335143","22.8252267990853","23.8734002522942","23.6655617148542","22.6672494326488","21.8169614159839","21.2467924305735","21.5196557297812","24.235074657028","23.8124040655728","23.3116317708384","21.9816209566236","21.0536720776464","21.0666233415047","21.3140063409653","21.5054175237003","20.7596961381259","22.5311437611567","23.3388307549205","25.3771388151969","25.2246566723031","22.7251241624297","22.8864313902204","24.5274749084194","21.9669379315566","21.9609738287385","20.7857693106068","21.1711761184384","21.2996534531576","20.2124770119458","18.8756667874486","18.1440864570715","19.2062701129868","21.1287127411631","",
"Chile","CHL","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9559996395700.01","12528260666500","15969389886300","19234992966000","22881524140800","28035197313200","31140346439800.1","34526270824416.3","36704368583387","37154653163864.2","40528977747447.4","43577049112340.2","46181735524623.7","49118517513494.6","55513457101251.4","62874928603562.2","72123146067135.5","80585926125906.5","86550405189493","90089408254894","103639271033168","113307322019488","123149059043547","130902279729109","142905861822963","154746895330059","164247057866790","172315384750248","182190140025405","189280359600733","191843945422898","",
"Chile","CHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","505.349325487754","555.134402585522","638.945359978238","655.252248742542","678.12810640018","670.395685818079","772.725716153161","753.127957880928","756.912000888148","870.319838548041","932.861569157008","1094.68225322923","1173.21838912003","1640.02969981711","1554.38780304276","719.599157534302","961.424604043232","1278.3281597291","1441.94208564388","1937.26657210336","2542.76380632828","2979.60787872839","2156.51306610576","1709.44206937403","1624.63196763634","1444.28013827502","1517.86134513797","1760.30639801716","2026.83791425817","2288.55494089948","2494.5267963643","2803.56271373259","3350.21408876441","3535.17436010228","4024.21522782414","5107.27751262395","5349.80522678303","5745.37107556213","5446.57952186233","4957.77755686759","5074.90261608751","4574.59471550233","4446.24937096032","4772.56372299225","6194.85272016887","7598.52887745949","9464.54850677338","10502.3507082138","10751.4816046617","10208.9079714327","12808.0383396885","14637.2334407932","15351.5407387153","15842.936483624","14670.9889142695","13574.1692377524","13753.5921485096","14998.8170563218","15888.144355397","14741.7144039936","13231.7042069381","",
"Chile","CHL","Discrepancy in expenditure estimate of GDP (constant LCU)","NY.GDP.DISC.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1132300714688.61","-817999845292.751","67173340254.1131","-677278894985.568","551262651885.878","1357288088122.49","458921627807.446","-1675817701003.25","",
"Chile","CHL","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD","","","","","","","","","","","32896300581.572","36959718436.2892","38069273135.5346","35265547990.7556","30780319259.3289","24235495566.7221","26064743069.0793","29379879610.8978","31490904278.8365","34354628877.6041","36319667810.2805","38590557625.2664","32954255327.1661","31007026822.6036","29812818248.6455","28614003453.3625","31287287546.0775","34833756225.0193","38439306049.6671","41713383508.5067","43659851376.3746","49335292446.5372","55869916300.8179","59832775470.6456","64617689573.6739","73618524065.8833","78077744851.8901","84710274496.5516","89472956060.3316","89080803883.7345","91750651649.7617","95156795144.5183","97784044195.4021","101186634953.039","108418344030.15","117809888821.592","119528509469.744","130319743963.379","133254173572.443","144516384643.504","154377037351.633","165583078433.701","177633573381.223","185092879015.318","194483640398.149","201440652807.568","202122125566.67","202429519232.54","202676233597.888","209432181347.349","203754878654.167","",
"Chile","CHL","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","0.73065667455621","0.715100795972654","0.724429255341953","0.540399461766917","0.59001633265945","1.27648692219621","1.05660788361138","0.810386817760844","0.77258209898534","0.680001058378264","0.57913050765001","0.535780375752816","0.689573968707612","0.931558233127145","1.11168801564077","1.2796920560165","1.27240282146629","1.12344330075259","1.2034541014944","1.32680506985219","1.17568043998122","1.05582832829625","0.958118847223781","0.952014249888921","0.951730814964607","0.827844604666131","0.928815975683559","1.01760155094613","1.10476977611765","1.30875431322576","1.23221018119484","1.35421462596322","1.46481028058796","1.47554808456102","1.325276357081","1.15348547202061","1.02745210915374","1.07951701671915","1.10451994257916","1.1241102861082","0.980753918486899","0.962368065133762","0.958498513834787","1.01479326776633","1.0267597852165","1.20452281006298","1.27552666123068","1.22630489806066","1.19447671999596","1.31890507821522","1.42507543931922","",
"Chile","CHL","Chemicals (% of value added in manufacturing)","NV.MNF.CHEM.ZS.UN","","","","8.38323353293413","8.33333333333333","9.27835051546392","9.20353982300885","7.73333333333333","5.87262200165426","5.09453781512605","4.90161001788909","4.97649986176389","6.95055428470878","9.65388974455843","7.59396042834683","8.07053941908714","8.6653577243559","9.43355530991346","9.00378910166007","7.57552712667376","7.59355804883518","8.90008458881266","9.65612165285363","8.39175357801529","8.03011977683274","8.13108236391568","8.19807131885086","8.3729741713779","8.54952275094767","8.72874355365752","9.8623330352427","10.7444610761785","10.8638905043947","11.3471673873732","11.1667609274681","","","","","","","","","","","","","","","","","","","11.9321276861183","3.38835124321093","2.32364487215646","1.78489960263149","14.227582207526","13.2200682421959","13.2200682423422","","",
"Chile","CHL","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","10.5041031652989","10.1022750991442","9.20191116616527","7.93760831889082","8.56054836252853","8.8473452529754","9.26560121765601","8.60684562184973","7.67636609710709","6.85995830964563","6.78134875072396","8.10212712338262","8.3030905237301","6.6642658835347","5.68891835140002","6.58294303522229","8.43881138090998","9.83057121070279","7.60079963263659","7.26881172903705","7.22472170233656","6.46460745861965","6.28802554019338","5.88756236658987","7.14647230437151","7.46874496165937","8.56961361531277","8.79361470269281","8.48175503419384","8.30497017227586","8.23652231398093","9.25621514845926","9.20579307621145","8.03366157396169","7.50221136202559","7.00303415646214","5.44562551998264","5.43720121280497","5.70429084363819","5.63693415919094","5.3779187237217","4.40892779232275","4.43525529298365","4.45506768114291","4.06381132008568","4.13388036015521","3.87711013982897","3.71050110016277","3.71072394493648","3.74118159288283","3.61588964470429","3.67120659396323","3.30478097613967","3.38186805063069","3.73174771428222","3.63888345037132","3.99187150204682","3.98030643432141","3.54566358162927","3.61087939062411","3.8626092260316","",
